                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.0197,                0.57967,                 1.1494,                0.87348,                0.85992,                0.89904,                0.59552,                 1.2302,                0.64764,                 1.3175,             0.00058305,             0.00058305,             0.00058305
                     51,                 1.0502,                0.58246,                 1.1564,                0.88111,                0.88508,                0.91456,                0.60112,                 1.2206,                0.62787,                 1.3342,             0.00057205,             0.00057205,             0.00057205
                     52,                 1.0429,                0.57528,                 1.1623,                0.93094,                0.87024,                0.92312,                0.59796,                 1.2421,                0.61567,                 1.3418,             0.00056105,             0.00056105,             0.00056105
                     53,                 1.0479,                0.57053,                 1.1773,                0.87182,                0.88977,                0.92438,                0.60517,                 1.2237,                0.60559,                 1.3195,             0.00055006,             0.00055006,             0.00055006
                     54,                 1.0126,                0.57236,                 1.1456,                0.86595,                0.88607,                0.91792,                0.60044,                 1.2204,                0.62682,                 1.3198,             0.00053906,             0.00053906,             0.00053906
                     55,                 1.0259,                 0.5652,                 1.1624,                0.90271,                0.87994,                0.91818,                0.59154,                 1.2378,                0.62936,                 1.3381,             0.00052806,             0.00052806,             0.00052806
                     56,                 1.0271,                0.57482,                 1.1567,                0.88224,                0.88418,                0.91968,                0.60672,                   1.24,                0.62034,                 1.3296,             0.00051706,             0.00051706,             0.00051706
                     57,                 1.0239,                 0.5752,                 1.1559,                0.91829,                0.86378,                0.91927,                0.60886,                 1.2314,                0.63688,                  1.322,             0.00050606,             0.00050606,             0.00050606
                     58,                 1.0079,                0.55905,                 1.1507,                0.88622,                0.87246,                0.91216,                0.59263,                 1.2597,                0.63513,                 1.3575,             0.00049506,             0.00049506,             0.00049506
                     59,                 1.0203,                0.56477,                  1.159,                0.90968,                0.84937,                0.90844,                0.59863,                 1.2447,                0.62537,                 1.3373,             0.00048406,             0.00048406,             0.00048406
                     60,                  1.003,                0.53509,                 1.1401,                0.90365,                0.87995,                0.90809,                 0.6069,                 1.2154,                0.60818,                 1.3174,             0.00047306,             0.00047306,             0.00047306
                     61,                0.99237,                0.54335,                  1.143,                0.86012,                0.88948,                0.90113,                0.59493,                 1.2381,                0.63021,                 1.3546,             0.00046206,             0.00046206,             0.00046206
                     62,                0.99829,                0.53777,                 1.1481,                0.89711,                0.86956,                0.90755,                0.59818,                 1.2386,                0.64555,                 1.3535,             0.00045107,             0.00045107,             0.00045107
                     63,                0.99623,                 0.5411,                 1.1444,                0.86637,                0.87784,                 0.9032,                0.59419,                 1.2271,                0.63075,                 1.3419,             0.00044007,             0.00044007,             0.00044007
                     64,                0.98362,                0.52845,                 1.1285,                0.89442,                0.86601,                0.90956,                0.60186,                 1.2305,                0.62526,                 1.3094,             0.00042907,             0.00042907,             0.00042907
                     65,                0.98169,                0.52123,                 1.1261,                0.88457,                0.88684,                 0.9083,                0.60115,                 1.2217,                0.62582,                 1.3315,             0.00041807,             0.00041807,             0.00041807
                     66,                0.97245,                0.51839,                 1.1284,                0.90229,                0.87737,                0.90805,                0.59735,                 1.2481,                0.62696,                  1.352,             0.00040707,             0.00040707,             0.00040707
                     67,                0.96825,                0.52583,                 1.1227,                0.88273,                0.87193,                0.90308,                0.60389,                 1.2183,                0.62999,                 1.3232,             0.00039607,             0.00039607,             0.00039607
                     68,                0.95699,                 0.5253,                 1.1274,                  0.905,                0.88475,                0.90921,                 0.5947,                 1.2512,                 0.6074,                 1.3623,             0.00038507,             0.00038507,             0.00038507
                     69,                0.95559,                0.51624,                 1.1119,                0.90317,                0.86887,                0.90947,                0.60462,                 1.2439,                0.60646,                 1.3557,             0.00037407,             0.00037407,             0.00037407
                     70,                0.93844,                0.50329,                 1.1097,                0.89305,                0.86955,                0.90717,                0.60245,                 1.2321,                0.61306,                 1.3372,             0.00036307,             0.00036307,             0.00036307
                     71,                0.96255,                0.49892,                 1.1173,                0.89276,                0.86838,                0.90544,                 0.5993,                 1.2309,                0.61772,                 1.3456,             0.00035208,             0.00035208,             0.00035208
                     72,                0.95472,                0.50436,                 1.1234,                0.88798,                0.87564,                0.91375,                0.60774,                 1.2205,                0.59423,                 1.3294,             0.00034108,             0.00034108,             0.00034108
                     73,                0.92162,                0.48927,                 1.0975,                 0.8983,                0.86267,                0.90471,                0.61526,                 1.2179,                0.63165,                 1.3208,             0.00033008,             0.00033008,             0.00033008
                     74,                0.92655,                0.50576,                  1.113,                0.90958,                0.84857,                0.90817,                0.60912,                 1.2228,                   0.62,                 1.3329,             0.00031908,             0.00031908,             0.00031908
                     75,                0.92429,                0.48531,                 1.0971,                0.89093,                0.87205,                0.91185,                0.61104,                  1.212,                0.60415,                 1.3227,             0.00030808,             0.00030808,             0.00030808
                     76,                0.92225,                0.48628,                 1.0995,                0.90295,                 0.8768,                0.91468,                0.61056,                 1.2364,                0.61521,                 1.3428,             0.00029708,             0.00029708,             0.00029708
                     77,                0.89052,                0.46792,                 1.0866,                0.87312,                0.89826,                0.91496,                0.60544,                 1.2247,                0.63248,                 1.3529,             0.00028608,             0.00028608,             0.00028608
                     78,                0.88798,                0.48534,                 1.0934,                0.90819,                0.86906,                0.91674,                 0.6106,                 1.2281,                0.62892,                 1.3369,             0.00027508,             0.00027508,             0.00027508
                     79,                0.88677,                0.47203,                 1.0789,                0.91602,                0.86882,                0.91859,                0.61668,                 1.2072,                0.60131,                 1.3358,             0.00026408,             0.00026408,             0.00026408
                     80,                0.89632,                0.47747,                 1.0819,                0.88619,                0.88108,                0.91891,                0.61504,                 1.2266,                0.59785,                 1.3489,             0.00025309,             0.00025309,             0.00025309
                     81,                0.89288,                0.46923,                 1.0937,                0.90012,                0.86333,                0.91457,                0.61513,                 1.2191,                0.59675,                 1.3434,             0.00024209,             0.00024209,             0.00024209
                     82,                 0.8954,                 0.4764,                 1.0921,                 0.9059,                0.86195,                0.91524,                0.62157,                 1.2101,                0.59603,                 1.3392,             0.00023109,             0.00023109,             0.00023109
                     83,                0.90372,                0.46748,                 1.0904,                0.89878,                0.85461,                0.91689,                0.62182,                 1.2095,                0.60298,                 1.3373,             0.00022009,             0.00022009,             0.00022009
                     84,                0.87343,                0.45653,                 1.0805,                0.91371,                 0.8553,                0.91522,                0.61843,                 1.2204,                0.60816,                 1.3311,             0.00020909,             0.00020909,             0.00020909
                     85,                0.87924,                0.46407,                   1.08,                0.90543,                0.86735,                0.91283,                0.61655,                 1.2113,                0.61752,                 1.3296,             0.00019809,             0.00019809,             0.00019809
                     86,                0.87191,                0.45483,                 1.0737,                0.89188,                 0.8691,                0.91624,                0.62241,                 1.2109,                0.60096,                  1.339,             0.00018709,             0.00018709,             0.00018709
                     87,                 0.8641,                0.45139,                 1.0659,                0.88033,                0.87658,                0.91594,                0.61491,                 1.2176,                0.59564,                 1.3372,             0.00017609,             0.00017609,             0.00017609
                     88,                0.85336,                0.45312,                 1.0632,                0.87998,                0.87185,                0.91336,                0.61968,                 1.2057,                0.58754,                 1.3191,             0.00016509,             0.00016509,             0.00016509
                     89,                0.85156,                0.44539,                 1.0638,                0.88158,                0.87202,                0.91196,                0.61736,                 1.2054,                0.58966,                 1.3334,              0.0001541,              0.0001541,              0.0001541
                     90,                0.85821,                0.45617,                  1.072,                0.88581,                0.87727,                 0.9114,                0.61737,                  1.214,                0.59894,                 1.3393,              0.0001431,              0.0001431,              0.0001431
                     91,                0.81246,                0.39813,                 1.0459,                0.89038,                0.87711,                0.91096,                0.61337,                 1.2195,                0.58947,                 1.3556,              0.0001321,              0.0001321,              0.0001321
                     92,                0.78523,                0.38755,                 1.0459,                0.89309,                0.86913,                0.91151,                0.60822,                 1.2317,                0.59752,                 1.3632,              0.0001211,              0.0001211,              0.0001211
                     93,                0.79763,                0.39539,                 1.0566,                0.88739,                0.88089,                0.90926,                 0.6128,                 1.2228,                0.58955,                 1.3642,              0.0001101,              0.0001101,              0.0001101
                     94,                0.76908,                0.38638,                  1.026,                0.90105,                0.87134,                0.91252,                0.61978,                 1.2207,                 0.5926,                 1.3592,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     95,                0.76099,                0.37647,                 1.0184,                0.90764,                0.86682,                0.91561,                0.61383,                 1.2167,                0.59022,                 1.3653,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     96,                0.76204,                 0.3755,                 1.0306,                0.92481,                0.86367,                0.91213,                0.61032,                 1.2219,                0.59639,                 1.3589,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     97,                0.74007,                0.36645,                 1.0177,                0.90554,                0.87827,                0.91182,                0.61495,                 1.2126,                0.59346,                 1.3532,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     98,                0.75669,                 0.3688,                 1.0237,                0.88614,                0.88672,                0.91063,                0.61661,                  1.206,                0.59235,                 1.3532,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     99,                0.76612,                0.37894,                 1.0203,                0.89694,                0.87787,                0.91037,                0.61376,                 1.2146,                 0.5937,                 1.3616,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    100,                0.74545,                0.36371,                 1.0243,                 0.9042,                0.87661,                0.91104,                0.61101,                  1.219,                0.58984,                 1.3696,             3.3108e-05,             3.3108e-05,             3.3108e-05
