                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.94936,                0.55589,                   1.16,                0.87099,                0.92188,                0.93539,                0.72645,                0.98443,                0.51376,                 1.1755,             0.00022801,             0.00022801,             0.00022801
                     28,                0.93549,                0.54478,                 1.1466,                0.87822,                0.93588,                0.94341,                0.73804,                0.98029,                0.50004,                 1.1678,             0.00022501,             0.00022501,             0.00022501
                     29,                0.92014,                0.53195,                 1.1428,                0.89786,                0.92794,                0.93401,                0.72739,                0.99653,                 0.5041,                 1.1895,             0.00022201,             0.00022201,             0.00022201
                     30,                0.92049,                0.53136,                 1.1377,                0.87102,                 0.9224,                 0.9405,                0.73546,                0.96862,                0.48832,                 1.1539,             0.00021901,             0.00021901,             0.00021901
                     31,                0.90543,                0.53626,                 1.1353,                0.88476,                 0.9416,                0.94226,                0.73162,                0.97745,                0.49071,                 1.1834,             0.00021601,             0.00021601,             0.00021601
                     32,                0.91067,                0.52545,                 1.1353,                0.90538,                0.91855,                0.93688,                0.72544,                0.97615,                0.50549,                 1.1737,             0.00021301,             0.00021301,             0.00021301
                     33,                 0.8977,                0.51959,                 1.1354,                0.89227,                0.92718,                0.94456,                0.72876,                0.99007,                0.50452,                 1.1861,             0.00021001,             0.00021001,             0.00021001
                     34,                0.89105,                0.52022,                 1.1265,                0.88768,                0.95079,                0.94009,                0.74056,                0.96499,                 0.4892,                 1.1722,             0.00020701,             0.00020701,             0.00020701
                     35,                0.89646,                0.51301,                  1.125,                0.87049,                0.94123,                0.94053,                0.73392,                0.98869,                0.48789,                 1.1894,             0.00020401,             0.00020401,             0.00020401
                     36,                  0.878,                0.50788,                  1.119,                0.90363,                 0.9132,                0.93697,                 0.7328,                0.97619,                0.49065,                 1.1777,             0.00020101,             0.00020101,             0.00020101
                     37,                0.87946,                 0.5042,                 1.1196,                0.90621,                0.91146,                0.93255,                 0.7409,                0.97579,                0.49028,                 1.1656,             0.00019801,             0.00019801,             0.00019801
                     38,                0.87005,                0.49786,                 1.1058,                0.88452,                0.93526,                0.94503,                0.74509,                0.97138,                0.46718,                 1.1513,             0.00019501,             0.00019501,             0.00019501
                     39,                0.86309,                0.49097,                 1.1109,                0.90237,                0.93019,                0.94178,                0.74832,                0.96413,                0.47262,                 1.1804,             0.00019201,             0.00019201,             0.00019201
                     40,                0.85839,                0.49032,                 1.1115,                0.87504,                0.94638,                0.93624,                0.74784,                 0.9631,                0.47605,                 1.1636,             0.00018901,             0.00018901,             0.00018901
                     41,                0.85948,                0.48733,                 1.1053,                0.89378,                0.92417,                0.93807,                0.73369,                 0.9935,                0.48372,                 1.1958,             0.00018601,             0.00018601,             0.00018601
                     42,                 0.8487,                 0.4782,                 1.1022,                0.90119,                 0.9081,                0.94125,                0.73828,                0.99046,                 0.4993,                 1.1933,             0.00018301,             0.00018301,             0.00018301
                     43,                 0.8479,                0.48503,                 1.1047,                0.90454,                 0.9235,                0.93186,                0.74121,                0.98236,                0.47724,                 1.1976,             0.00018001,             0.00018001,             0.00018001
                     44,                 0.8366,                0.47759,                 1.0961,                0.92196,                0.91293,                0.94846,                 0.7502,                0.97157,                0.47324,                 1.1897,             0.00017701,             0.00017701,             0.00017701
                     45,                0.83429,                0.47112,                 1.0987,                0.89026,                0.93425,                0.94581,                0.74661,                0.97718,                0.47106,                 1.1725,             0.00017401,             0.00017401,             0.00017401
                     46,                0.83106,                0.47019,                 1.0951,                0.88783,                 0.9547,                0.94547,                0.74033,                0.98347,                0.47684,                 1.1915,             0.00017101,             0.00017101,             0.00017101
                     47,                0.82043,                0.46423,                 1.0877,                0.89964,                0.93498,                0.94789,                0.74209,                0.99791,                0.48993,                 1.1924,             0.00016801,             0.00016801,             0.00016801
                     48,                0.82098,                0.45953,                 1.0865,                0.88919,                0.94284,                0.93903,                0.73115,                 0.9961,                0.48737,                 1.2031,             0.00016501,             0.00016501,             0.00016501
                     49,                0.80806,                0.45565,                 1.0823,                 0.9091,                0.91801,                0.93101,                0.73151,                0.99734,                0.47786,                 1.1925,             0.00016201,             0.00016201,             0.00016201
                     50,                0.81488,                0.45482,                 1.0879,                0.91258,                0.92474,                0.94948,                 0.7391,                0.98966,                0.47768,                  1.201,             0.00015901,             0.00015901,             0.00015901
                     51,                0.80811,                0.44855,                 1.0813,                0.89396,                0.92618,                0.94042,                0.74214,                0.98895,                0.48553,                 1.1881,             0.00015601,             0.00015601,             0.00015601
                     52,                0.81144,                0.45467,                 1.0806,                0.90538,                0.91717,                0.94057,                0.73717,                0.97997,                0.48975,                 1.1677,             0.00015301,             0.00015301,             0.00015301
                     53,                0.80621,                0.44708,                 1.0793,                0.89914,                0.93314,                0.94799,                 0.7502,                0.97733,                0.47764,                 1.1807,             0.00015002,             0.00015002,             0.00015002
                     54,                0.79823,                0.44451,                 1.0723,                0.89475,                0.94533,                0.95038,                0.74835,                0.97617,                0.47999,                 1.1788,             0.00014702,             0.00014702,             0.00014702
                     55,                0.79278,                0.44158,                 1.0752,                0.92229,                0.92605,                 0.9472,                0.74797,                0.98056,                 0.4794,                 1.2016,             0.00014402,             0.00014402,             0.00014402
                     56,                0.78228,                0.43366,                 1.0656,                0.89314,                0.95749,                0.95162,                0.75054,                0.97413,                0.47046,                 1.1844,             0.00014102,             0.00014102,             0.00014102
                     57,                0.78026,                0.43762,                 1.0635,                 0.9245,                0.94241,                0.95539,                0.75348,                  0.972,                0.46124,                 1.1876,             0.00013802,             0.00013802,             0.00013802
                     58,                 0.7751,                0.42433,                 1.0607,                0.91299,                0.92434,                0.94466,                0.75311,                0.97536,                0.45837,                 1.1829,             0.00013502,             0.00013502,             0.00013502
                     59,                0.76464,                0.43069,                 1.0572,                0.92574,                0.89823,                0.94605,                0.73856,                0.97424,                0.48213,                 1.1991,             0.00013202,             0.00013202,             0.00013202
                     60,                0.77432,                0.42915,                 1.0607,                0.90495,                0.93486,                0.94736,                0.74904,                0.98003,                0.46534,                 1.1794,             0.00012902,             0.00012902,             0.00012902
                     61,                0.77054,                 0.4277,                 1.0582,                0.90184,                0.92625,                 0.9415,                0.74696,                0.97552,                0.46422,                 1.1996,             0.00012602,             0.00012602,             0.00012602
                     62,                 0.7656,                0.42265,                  1.056,                0.92132,                0.93458,                0.95694,                0.75385,                0.98337,                0.46073,                  1.193,             0.00012302,             0.00012302,             0.00012302
                     63,                0.77215,                0.43059,                 1.0565,                0.91444,                0.91811,                0.94827,                0.74812,                0.98709,                0.47952,                 1.1945,             0.00012002,             0.00012002,             0.00012002
                     64,                0.76144,                0.41835,                 1.0498,                0.92039,                0.92453,                0.94735,                0.74144,                0.99096,                0.47826,                 1.1974,             0.00011702,             0.00011702,             0.00011702
                     65,                0.74959,                0.40697,                 1.0469,                0.92093,                0.92651,                0.95202,                0.75076,                0.98068,                0.45794,                  1.202,             0.00011402,             0.00011402,             0.00011402
                     66,                 0.7422,                0.40904,                  1.043,                0.92073,                0.92185,                0.95118,                0.74556,                0.98649,                0.46278,                 1.1939,             0.00011102,             0.00011102,             0.00011102
                     67,                0.74523,                0.41281,                 1.0427,                0.93145,                 0.9196,                0.94956,                0.75398,                0.98536,                0.46862,                 1.2089,             0.00010802,             0.00010802,             0.00010802
                     68,                 0.7375,                0.41044,                 1.0439,                0.90956,                0.92489,                0.94916,                0.75554,                0.98399,                0.46059,                 1.2002,             0.00010502,             0.00010502,             0.00010502
                     69,                0.73181,                0.40391,                 1.0386,                 0.9125,                0.91893,                0.94738,                0.75078,                0.98191,                0.47184,                 1.2106,             0.00010202,             0.00010202,             0.00010202
                     70,                0.73004,                 0.4031,                 1.0397,                0.90632,                0.92622,                0.94634,                0.75693,                0.98092,                0.45692,                 1.2095,              9.902e-05,              9.902e-05,              9.902e-05
                     71,                0.73391,                0.40457,                 1.0403,                0.90617,                0.92206,                 0.9438,                0.74692,                0.98199,                0.46427,                 1.2032,             9.6021e-05,             9.6021e-05,             9.6021e-05
                     72,                 0.7171,                 0.3924,                 1.0346,                0.91977,                0.91921,                0.94611,                0.75323,                0.98374,                0.45944,                 1.2147,             9.3021e-05,             9.3021e-05,             9.3021e-05
                     73,                0.72051,                0.39367,                 1.0335,                0.90505,                0.93107,                0.94868,                0.75799,                   0.98,                0.46215,                 1.2006,             9.0021e-05,             9.0021e-05,             9.0021e-05
                     74,                0.72307,                0.40312,                 1.0347,                0.92468,                0.91297,                0.94582,                 0.7551,                0.97773,                0.46464,                 1.2026,             8.7022e-05,             8.7022e-05,             8.7022e-05
                     75,                0.71505,                0.38928,                 1.0226,                0.91657,                0.91653,                0.94486,                0.74796,                0.98056,                0.47104,                 1.1892,             8.4022e-05,             8.4022e-05,             8.4022e-05
                     76,                0.70961,                 0.3903,                 1.0243,                0.90898,                0.92883,                0.94685,                0.74505,                0.99362,                0.47401,                 1.2028,             8.1022e-05,             8.1022e-05,             8.1022e-05
                     77,                0.70413,                0.38312,                 1.0183,                0.90594,                0.92289,                0.94716,                0.75278,                0.99045,                0.46914,                  1.212,             7.8023e-05,             7.8023e-05,             7.8023e-05
                     78,                 0.7004,                0.38353,                 1.0241,                0.90505,                0.92446,                0.94768,                0.75204,                0.98398,                0.46968,                 1.2294,             7.5023e-05,             7.5023e-05,             7.5023e-05
                     79,                0.70798,                0.38453,                 1.0277,                0.91974,                0.92339,                0.94886,                0.74879,                0.98426,                0.46825,                 1.2124,             7.2023e-05,             7.2023e-05,             7.2023e-05
                     80,                0.70064,                0.37947,                 1.0223,                0.91479,                0.91978,                0.94853,                0.75805,                0.97756,                 0.4674,                  1.203,             6.9023e-05,             6.9023e-05,             6.9023e-05
                     81,                0.69228,                0.37118,                  1.019,                0.91841,                0.92115,                0.95019,                0.75718,                0.97998,                0.46262,                 1.2018,             6.6024e-05,             6.6024e-05,             6.6024e-05
                     82,                0.69299,                0.37547,                 1.0167,                0.91612,                0.92767,                0.94937,                  0.758,                0.97987,                0.46171,                 1.1982,             6.3024e-05,             6.3024e-05,             6.3024e-05
                     83,                0.68578,                0.37022,                 1.0153,                0.91288,                0.93069,                0.94915,                0.75354,                0.98938,                0.46228,                 1.2104,             6.0024e-05,             6.0024e-05,             6.0024e-05
                     84,                0.68413,                0.36888,                 1.0167,                0.90594,                0.93595,                0.94817,                0.75366,                0.98835,                0.46169,                 1.2241,             5.7025e-05,             5.7025e-05,             5.7025e-05
                     85,                0.67679,                0.36873,                  1.012,                0.90882,                0.93551,                0.94942,                0.75774,                0.98398,                0.46084,                 1.2099,             5.4025e-05,             5.4025e-05,             5.4025e-05
                     86,                0.67672,                0.37073,                 1.0116,                0.92776,                0.92549,                 0.9476,                0.75371,                0.98601,                 0.4626,                 1.2086,             5.1025e-05,             5.1025e-05,             5.1025e-05
                     87,                0.67473,                0.36627,                  1.008,                0.93036,                0.91492,                0.94294,                0.75095,                0.98339,                0.46085,                 1.2092,             4.8026e-05,             4.8026e-05,             4.8026e-05
                     88,                0.67107,                0.36405,                 1.0118,                0.91283,                0.91541,                0.94107,                0.75629,                0.99041,                0.46416,                 1.2187,             4.5026e-05,             4.5026e-05,             4.5026e-05
                     89,                0.67327,                0.36464,                 1.0094,                0.91001,                0.93056,                0.94552,                0.75593,                0.99334,                0.46531,                 1.2214,             4.2026e-05,             4.2026e-05,             4.2026e-05
                     90,                0.66294,                0.36013,                 1.0035,                0.91455,                0.91286,                 0.9445,                0.75815,                0.99178,                0.46951,                  1.213,             3.9026e-05,             3.9026e-05,             3.9026e-05
                     91,                  0.636,                0.29884,                0.98609,                  0.906,                0.91874,                0.93709,                0.75077,                0.98911,                0.47891,                 1.2145,             3.6027e-05,             3.6027e-05,             3.6027e-05
                     92,                 0.6148,                 0.2879,                0.97241,                 0.9134,                0.91684,                0.94012,                0.75335,                0.99304,                0.46778,                 1.2166,             3.3027e-05,             3.3027e-05,             3.3027e-05
                     93,                0.61207,                0.28641,                0.97266,                 0.9137,                0.92507,                0.94543,                0.75731,                0.98786,                0.46212,                 1.2187,             3.0027e-05,             3.0027e-05,             3.0027e-05
                     94,                0.60366,                0.28274,                0.96638,                0.92021,                0.91542,                0.94209,                 0.7564,                0.99042,                0.46201,                 1.2231,             2.7028e-05,             2.7028e-05,             2.7028e-05
                     95,                0.59755,                0.27888,                0.96804,                 0.9181,                0.92472,                  0.947,                0.75735,                0.99096,                0.46193,                 1.2286,             2.4028e-05,             2.4028e-05,             2.4028e-05
                     96,                0.59355,                0.27705,                0.96382,                 0.9189,                0.93005,                0.94707,                 0.7572,                0.99344,                0.46208,                 1.2333,             2.1028e-05,             2.1028e-05,             2.1028e-05
                     97,                0.59448,                0.27737,                0.96309,                0.91375,                 0.9335,                0.94798,                0.75868,                0.99332,                0.46037,                 1.2294,             1.8029e-05,             1.8029e-05,             1.8029e-05
                     98,                0.58545,                0.27552,                0.95846,                0.91272,                0.93428,                  0.948,                0.75804,                0.99322,                0.46093,                 1.2255,             1.5029e-05,             1.5029e-05,             1.5029e-05
                     99,                 0.5803,                0.27283,                0.95535,                0.90819,                0.92866,                0.94325,                0.75478,                0.99107,                0.46063,                 1.2281,             1.2029e-05,             1.2029e-05,             1.2029e-05
                    100,                0.57955,                0.27149,                0.95765,                0.92001,                0.91346,                0.94365,                0.75585,                0.99049,                0.46104,                 1.2302,             9.0294e-06,             9.0294e-06,             9.0294e-06
