                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.75835,                0.42304,                 1.0573,                0.90334,                0.92897,                0.93435,                0.74029,                0.99917,                0.46387,                 1.2089,             0.00012002,             0.00012002,             0.00012002
                     64,                0.75509,                0.41875,                 1.0539,                0.91589,                 0.9134,                0.93884,                0.75084,                0.99493,                0.46091,                 1.2086,             0.00011702,             0.00011702,             0.00011702
                     65,                0.75079,                0.41492,                 1.0485,                0.90602,                0.92213,                0.93725,                0.74592,                 1.0034,                 0.4583,                 1.2212,             0.00011402,             0.00011402,             0.00011402
                     66,                0.75067,                 0.4178,                  1.056,                0.89405,                0.93958,                0.94013,                0.74729,                 1.0087,                0.46765,                 1.2359,             0.00011102,             0.00011102,             0.00011102
                     67,                0.74093,                0.40962,                 1.0461,                0.89446,                0.93418,                 0.9367,                0.75242,                0.99713,                0.46533,                 1.2116,             0.00010802,             0.00010802,             0.00010802
                     68,                0.74136,                0.40575,                 1.0479,                0.91566,                0.91839,                0.93883,                0.75283,                0.99383,                0.46238,                  1.221,             0.00010502,             0.00010502,             0.00010502
                     69,                0.73757,                0.40294,                 1.0521,                0.89904,                0.93495,                0.94115,                0.75763,                0.99351,                0.45023,                 1.2267,             0.00010202,             0.00010202,             0.00010202
                     70,                0.72872,                0.40004,                 1.0474,                0.89603,                0.93849,                0.94596,                 0.7604,                 0.9964,                 0.4603,                 1.2253,              9.902e-05,              9.902e-05,              9.902e-05
                     71,                0.72119,                0.39806,                 1.0391,                0.89544,                0.93659,                0.94129,                0.75977,                0.99349,                0.45313,                 1.2178,             9.6021e-05,             9.6021e-05,             9.6021e-05
                     72,                0.71669,                0.39283,                 1.0305,                 0.9227,                 0.9096,                0.94174,                0.75861,                 0.9961,                0.46124,                 1.2144,             9.3021e-05,             9.3021e-05,             9.3021e-05
                     73,                 0.7208,                0.39301,                 1.0371,                0.90965,                0.92031,                0.94067,                0.75591,                0.99307,                0.45886,                 1.2134,             9.0021e-05,             9.0021e-05,             9.0021e-05
                     74,                0.72131,                0.39227,                 1.0296,                0.90771,                0.92009,                0.93949,                0.75072,                0.99209,                0.45773,                 1.2009,             8.7022e-05,             8.7022e-05,             8.7022e-05
                     75,                0.70634,                0.38554,                  1.024,                0.91754,                 0.9196,                0.94167,                0.75803,                0.99489,                 0.4507,                  1.203,             8.4022e-05,             8.4022e-05,             8.4022e-05
                     76,                0.70652,                0.38994,                  1.025,                0.91096,                0.92892,                0.94272,                 0.7589,                0.99123,                0.44936,                 1.2136,             8.1022e-05,             8.1022e-05,             8.1022e-05
                     77,                0.70591,                0.38751,                 1.0334,                0.92464,                0.91167,                0.94038,                0.75629,                0.98858,                0.45551,                 1.2104,             7.8023e-05,             7.8023e-05,             7.8023e-05
                     78,                0.70774,                0.38274,                 1.0284,                0.91617,                0.91615,                0.93817,                0.75213,                0.99994,                0.45979,                 1.2304,             7.5023e-05,             7.5023e-05,             7.5023e-05
                     79,                0.69649,                 0.3824,                 1.0315,                0.90341,                 0.9355,                0.94274,                0.75902,                0.99364,                0.45668,                 1.2268,             7.2023e-05,             7.2023e-05,             7.2023e-05
                     80,                  0.701,                0.38148,                  1.026,                0.89706,                0.93505,                0.94009,                0.75211,                0.99469,                0.45943,                 1.2278,             6.9023e-05,             6.9023e-05,             6.9023e-05
                     81,                0.69151,                0.37716,                 1.0242,                 0.8894,                0.94002,                0.94136,                0.74951,                 0.9978,                0.46337,                 1.2307,             6.6024e-05,             6.6024e-05,             6.6024e-05
                     82,                0.68876,                0.37602,                 1.0223,                0.92033,                0.93206,                0.94633,                0.75561,                 1.0008,                0.46247,                 1.2317,             6.3024e-05,             6.3024e-05,             6.3024e-05
                     83,                0.68009,                0.37303,                 1.0197,                0.90868,                0.92735,                0.93741,                0.75022,                 1.0015,                0.46092,                 1.2317,             6.0024e-05,             6.0024e-05,             6.0024e-05
                     84,                0.68416,                0.37167,                 1.0236,                0.92605,                 0.9152,                0.93964,                0.75361,                 1.0049,                0.45572,                  1.239,             5.7025e-05,             5.7025e-05,             5.7025e-05
                     85,                 0.6805,                0.37162,                 1.0187,                0.91865,                0.91618,                 0.9342,                0.74777,                 1.0001,                0.45765,                 1.2313,             5.4025e-05,             5.4025e-05,             5.4025e-05
                     86,                0.67335,                0.36534,                 1.0176,                0.90086,                0.94219,                 0.9395,                0.75151,                 1.0014,                0.45634,                  1.231,             5.1025e-05,             5.1025e-05,             5.1025e-05
                     87,                0.67471,                0.36652,                 1.0145,                 0.9001,                0.94279,                0.93845,                0.75337,                 1.0033,                0.45768,                 1.2311,             4.8026e-05,             4.8026e-05,             4.8026e-05
                     88,                0.67117,                 0.3649,                 1.0187,                0.89965,                0.93715,                0.93512,                  0.749,                 1.0039,                0.46202,                 1.2409,             4.5026e-05,             4.5026e-05,             4.5026e-05
                     89,                0.66637,                0.36166,                 1.0113,                0.89007,                0.93981,                0.93453,                0.75347,                0.99749,                0.46307,                 1.2378,             4.2026e-05,             4.2026e-05,             4.2026e-05
                     90,                0.66397,                0.36204,                 1.0128,                0.90492,                0.92133,                0.93424,                0.74876,                0.99587,                0.46382,                 1.2394,             3.9026e-05,             3.9026e-05,             3.9026e-05
                     91,                0.63927,                0.29765,                 1.0021,                0.91086,                0.91202,                0.93317,                0.74478,                  1.006,                0.46662,                 1.2532,             3.6027e-05,             3.6027e-05,             3.6027e-05
                     92,                0.62175,                0.29166,                0.98885,                0.91191,                0.91002,                 0.9307,                0.74304,                 1.0118,                0.47011,                 1.2531,             3.3027e-05,             3.3027e-05,             3.3027e-05
                     93,                0.61582,                0.28848,                0.98542,                0.91842,                 0.9072,                 0.9312,                0.74725,                 1.0092,                0.46763,                 1.2508,             3.0027e-05,             3.0027e-05,             3.0027e-05
                     94,                0.60622,                0.28122,                 0.9793,                0.91629,                0.90325,                0.93149,                 0.7474,                  1.008,                 0.4663,                 1.2544,             2.7028e-05,             2.7028e-05,             2.7028e-05
                     95,                0.60542,                0.28331,                0.98037,                0.91114,                0.91114,                0.93284,                0.75183,                 1.0036,                0.46584,                 1.2502,             2.4028e-05,             2.4028e-05,             2.4028e-05
                     96,                 0.5954,                0.27696,                0.97097,                0.91296,                0.90453,                0.93349,                0.75446,                 1.0049,                0.46495,                 1.2526,             2.1028e-05,             2.1028e-05,             2.1028e-05
                     97,                0.59734,                0.28081,                0.97613,                0.91574,                0.90966,                0.93526,                0.75543,                 1.0037,                0.46613,                 1.2601,             1.8029e-05,             1.8029e-05,             1.8029e-05
                     98,                 0.5885,                0.27367,                0.97219,                0.91702,                0.90634,                0.93525,                 0.7565,                 1.0042,                0.46631,                 1.2583,             1.5029e-05,             1.5029e-05,             1.5029e-05
                     99,                0.58538,                0.27235,                0.96365,                0.91917,                 0.9088,                0.93498,                0.75544,                 1.0051,                0.46969,                 1.2566,             1.2029e-05,             1.2029e-05,             1.2029e-05
                    100,                0.58159,                0.27181,                0.96352,                0.91782,                 0.9113,                0.93602,                0.75532,                 1.0057,                0.46927,                 1.2562,             9.0294e-06,             9.0294e-06,             9.0294e-06
