                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.83213,                0.50706,                 1.2624,                 0.9832,                 0.9918,                0.99204,                0.80359,                0.81458,                 0.3885,                 1.2919,              0.0014852,              0.0014852,              0.0014852
                     29,                0.79258,                0.49083,                 1.2422,                0.98972,                0.97541,                0.99263,                0.74383,                0.95485,                0.42011,                  1.417,              0.0014654,              0.0014654,              0.0014654
                     30,                 0.7866,                0.48674,                 1.2338,                0.99107,                 0.9918,                0.99246,                0.77829,                0.86783,                0.38113,                 1.3586,              0.0014456,              0.0014456,              0.0014456
                     31,                0.79329,                0.48107,                 1.2374,                 0.9837,                0.98956,                  0.993,                0.80334,                0.75367,                0.39739,                 1.2438,              0.0014258,              0.0014258,              0.0014258
                     32,                0.77633,                0.47833,                 1.2284,                0.99173,                0.98258,                0.98844,                0.80963,                0.83069,                 0.3885,                 1.3453,               0.001406,               0.001406,               0.001406
                     33,                0.76192,                0.46513,                 1.2167,                0.99083,                0.98361,                0.99343,                0.80256,                0.80016,                0.37973,                  1.274,              0.0013862,              0.0013862,              0.0013862
                     34,                0.74554,                0.45707,                 1.2102,                0.98795,                0.98361,                 0.9874,                0.81535,                0.79243,                0.35668,                 1.2837,              0.0013664,              0.0013664,              0.0013664
                     35,                0.77015,                 0.4703,                 1.2275,                0.98294,                0.98361,                0.98633,                0.74874,                0.98834,                0.41061,                 1.4931,              0.0013466,              0.0013466,              0.0013466
                     36,                0.75175,                0.46073,                 1.2156,                0.99075,                0.97541,                0.99154,                0.78313,                 0.8001,                0.37446,                 1.2912,              0.0013268,              0.0013268,              0.0013268
                     37,                0.73837,                 0.4466,                 1.1988,                0.98371,                 0.9918,                0.99252,                0.81956,                0.76326,                0.35177,                  1.258,               0.001307,               0.001307,               0.001307
                     38,                 0.7359,                0.44619,                 1.1948,                0.97538,                0.97541,                0.98073,                0.80004,                0.76433,                0.38325,                 1.2608,              0.0012872,              0.0012872,              0.0012872
                     39,                0.74954,                0.44871,                 1.2138,                0.99112,                0.97541,                0.98577,                0.81046,                0.73597,                0.34862,                 1.2333,              0.0012674,              0.0012674,              0.0012674
                     40,                0.71967,                0.43568,                 1.1947,                0.99108,                0.97541,                0.98485,                0.78404,                0.82058,                0.36399,                 1.3225,              0.0012476,              0.0012476,              0.0012476
                     41,                0.74005,                0.44905,                 1.2108,                 0.9836,                0.98307,                 0.9929,                0.80302,                0.80404,                0.40548,                 1.2864,              0.0012278,              0.0012278,              0.0012278
                     42,                0.72497,                0.43978,                 1.1935,                0.99117,                0.98361,                0.99244,                0.82382,                 0.7646,                0.34394,                 1.2459,               0.001208,               0.001208,               0.001208
                     43,                0.72379,                0.43483,                 1.1922,                0.98299,                 0.9918,                0.99418,                0.83006,                0.72024,                0.34587,                 1.1892,              0.0011882,              0.0011882,              0.0011882
                     44,                 0.7179,                0.43234,                 1.1908,                0.99093,                 0.9918,                0.99393,                0.82863,                0.72617,                0.31639,                 1.2056,              0.0011684,              0.0011684,              0.0011684
                     45,                 0.7006,                0.41721,                  1.178,                 0.9918,                0.99147,                 0.9909,                0.82885,                0.75159,                0.33739,                 1.2393,              0.0011486,              0.0011486,              0.0011486
                     46,                0.69951,                0.41678,                 1.1798,                0.98983,                 0.9918,                 0.9927,                0.80762,                0.79996,                0.36158,                 1.3304,              0.0011288,              0.0011288,              0.0011288
                     47,                 0.7061,                0.42158,                 1.1872,                0.98944,                0.98361,                0.98404,                0.80852,                0.78834,                0.35369,                 1.2756,               0.001109,               0.001109,               0.001109
                     48,                0.69827,                0.42172,                 1.1795,                 0.9836,                0.98316,                0.99244,                0.81808,                0.79134,                 0.3583,                 1.2929,              0.0010892,              0.0010892,              0.0010892
                     49,                0.69364,                0.41478,                 1.1768,                0.99089,                0.97541,                0.98638,                0.82481,                0.73605,                 0.3338,                 1.2491,              0.0010694,              0.0010694,              0.0010694
                     50,                0.68812,                0.41161,                 1.1648,                0.99093,                 0.9918,                0.99295,                0.82285,                0.70552,                 0.3308,                 1.2034,              0.0010496,              0.0010496,              0.0010496
                     51,                0.69043,                0.41182,                 1.1748,                 0.9918,                0.99114,                0.99393,                0.80629,                0.78882,                0.34935,                 1.3011,              0.0010298,              0.0010298,              0.0010298
                     52,                0.68383,                0.40411,                 1.1646,                 0.9918,                0.99164,                 0.9927,                0.83874,                0.70354,                0.32056,                 1.2008,                0.00101,                0.00101,                0.00101
                     53,                0.68323,                0.40956,                 1.1657,                0.99173,                 0.9834,                0.99228,                0.82104,                0.76274,                0.31939,                 1.2671,              0.0009902,              0.0009902,              0.0009902
                     54,                0.66979,                0.39706,                 1.1606,                0.99102,                 0.9918,                0.99336,                0.83452,                0.70958,                0.33309,                 1.2112,              0.0009704,              0.0009704,              0.0009704
                     55,                0.65828,                0.39666,                 1.1577,                 0.9913,                 0.9918,                0.99328,                0.82723,                0.77817,                0.34881,                 1.2884,              0.0009506,              0.0009506,              0.0009506
                     56,                0.66301,                0.38889,                 1.1503,                0.99122,                 0.9918,                0.99385,                0.83656,                0.70812,                0.32015,                 1.2225,              0.0009308,              0.0009308,              0.0009308
                     57,                0.65381,                0.39293,                 1.1524,                0.98822,                 0.9918,                 0.9941,                0.82158,                0.76102,                0.34018,                 1.2919,               0.000911,               0.000911,               0.000911
                     58,                0.65077,                0.38701,                 1.1552,                 0.9918,                 0.9916,                0.99172,                0.83004,                0.71284,                0.32438,                 1.2144,              0.0008912,              0.0008912,              0.0008912
                     59,                0.65953,                0.39391,                 1.1493,                0.99122,                 0.9918,                0.99459,                0.82623,                0.73472,                0.32818,                 1.2521,              0.0008714,              0.0008714,              0.0008714
                     60,                0.64652,                0.38726,                 1.1419,                0.99135,                0.98361,                0.99015,                 0.8393,                0.69053,                0.32085,                  1.214,              0.0008516,              0.0008516,              0.0008516
                     61,                0.63963,                0.38339,                 1.1425,                0.99174,                0.98357,                0.99363,                0.82528,                0.71375,                 0.3204,                  1.248,              0.0008318,              0.0008318,              0.0008318
                     62,                0.63947,                0.37412,                 1.1328,                0.99179,                0.99065,                 0.9932,                0.83522,                0.69565,                0.32112,                 1.2089,               0.000812,               0.000812,               0.000812
                     63,                0.62978,                 0.3747,                 1.1293,                0.98266,                 0.9918,                0.99269,                0.84231,                0.69061,                0.31734,                  1.218,              0.0007922,              0.0007922,              0.0007922
                     64,                 0.6372,                0.37734,                 1.1364,                0.99141,                 0.9918,                0.99361,                0.82486,                0.73735,                0.33089,                 1.2591,              0.0007724,              0.0007724,              0.0007724
                     65,                0.61433,                0.36713,                  1.125,                0.98289,                 0.9918,                0.99252,                0.84292,                0.68357,                0.32758,                 1.2168,              0.0007526,              0.0007526,              0.0007526
                     66,                 0.6149,                0.36925,                  1.122,                0.99171,                0.98086,                0.98669,                0.83362,                 0.7143,                0.30881,                 1.2291,              0.0007328,              0.0007328,              0.0007328
                     67,                0.61048,                0.36894,                 1.1235,                0.99058,                 0.9918,                0.99369,                0.83817,                0.71793,                0.29791,                 1.2578,               0.000713,               0.000713,               0.000713
                     68,                0.60405,                0.36449,                 1.1197,                0.99115,                 0.9918,                0.99361,                0.83444,                0.69036,                0.30878,                 1.2164,              0.0006932,              0.0006932,              0.0006932
                     69,                0.61229,                0.36091,                 1.1174,                0.98339,                 0.9918,                0.99342,                0.84425,                0.67022,                0.31188,                 1.1819,              0.0006734,              0.0006734,              0.0006734
                     70,                0.59023,                0.35493,                 1.1122,                 0.9918,                0.99155,                0.99352,                0.85288,                0.64481,                0.30616,                  1.172,              0.0006536,              0.0006536,              0.0006536
                     71,                0.59891,                0.35716,                  1.114,                0.99139,                 0.9918,                0.99279,                0.82553,                0.69367,                0.28968,                 1.2128,              0.0006338,              0.0006338,              0.0006338
                     72,                0.59887,                0.35579,                 1.1101,                0.98475,                 0.9918,                0.99279,                0.83469,                0.67309,                0.33948,                  1.204,               0.000614,               0.000614,               0.000614
                     73,                0.60078,                0.35351,                 1.1088,                0.98373,                0.99139,                0.99343,                0.82712,                0.72456,                0.34255,                 1.2691,              0.0005942,              0.0005942,              0.0005942
                     74,                0.58502,                0.34791,                 1.1064,                0.99125,                0.98361,                0.99394,                0.82466,                0.70661,                0.30786,                 1.2453,              0.0005744,              0.0005744,              0.0005744
                     75,                0.57478,                0.34208,                 1.0948,                 0.9918,                0.99126,                0.99311,                0.83444,                  0.669,                0.30053,                 1.1856,              0.0005546,              0.0005546,              0.0005546
                     76,                0.58084,                0.34347,                 1.1051,                0.98312,                0.98361,                0.99336,                0.83113,                0.66033,                0.29908,                 1.1933,              0.0005348,              0.0005348,              0.0005348
                     77,                0.56902,                0.34107,                 1.0978,                 0.9908,                 0.9918,                0.99377,                0.84419,                0.65525,                0.29117,                 1.1876,               0.000515,               0.000515,               0.000515
                     78,                0.58704,                0.34409,                 1.1035,                0.99179,                0.99061,                0.99328,                0.84017,                0.65591,                0.30694,                 1.1889,              0.0004952,              0.0004952,              0.0004952
                     79,                0.56205,                0.33868,                 1.0906,                 0.9918,                0.99124,                0.99352,                0.83686,                0.65511,                0.29722,                 1.1946,              0.0004754,              0.0004754,              0.0004754
                     80,                0.56331,                0.33879,                 1.0943,                 0.9918,                0.99086,                0.99385,                0.84794,                0.65219,                0.30431,                 1.1976,              0.0004556,              0.0004556,              0.0004556
                     81,                 0.5532,                0.33276,                  1.089,                0.98374,                0.99157,                0.99228,                0.84721,                0.63694,                0.29282,                 1.1583,              0.0004358,              0.0004358,              0.0004358
                     82,                0.56229,                0.33947,                 1.0939,                0.99154,                 0.9918,                0.99303,                0.82702,                0.69532,                0.29589,                 1.2277,               0.000416,               0.000416,               0.000416
                     83,                0.55112,                0.33001,                 1.0854,                 0.9918,                0.99144,                0.99197,                0.83814,                0.65751,                0.29117,                 1.1961,              0.0003962,              0.0003962,              0.0003962
                     84,                0.54944,                0.32894,                 1.0835,                0.99126,                 0.9918,                 0.9927,                0.83402,                0.67079,                0.29046,                 1.2124,              0.0003764,              0.0003764,              0.0003764
                     85,                0.53155,                0.32496,                 1.0789,                0.99122,                 0.9918,                0.99148,                0.82969,                 0.6679,                0.29391,                 1.2085,              0.0003566,              0.0003566,              0.0003566
                     86,                0.53032,                0.32234,                 1.0723,                0.99127,                 0.9918,                0.99205,                 0.8438,                0.64716,                0.27573,                 1.1923,              0.0003368,              0.0003368,              0.0003368
                     87,                0.54521,                0.33248,                 1.0836,                0.99103,                 0.9918,                 0.9918,                0.84802,                0.63112,                0.29002,                 1.1804,               0.000317,               0.000317,               0.000317
                     88,                0.53471,                0.32009,                 1.0779,                0.99129,                 0.9918,                0.99131,                0.83256,                0.65181,                0.29576,                 1.1938,              0.0002972,              0.0002972,              0.0002972
                     89,                 0.5253,                 0.3144,                 1.0692,                0.99119,                0.98361,                0.98347,                0.82154,                  0.646,                0.30162,                 1.1983,              0.0002774,              0.0002774,              0.0002774
                     90,                0.52529,                0.31416,                 1.0672,                 0.9918,                0.99101,                0.99279,                0.82983,                 0.6551,                 0.2922,                 1.2033,              0.0002576,              0.0002576,              0.0002576
                     91,                0.43683,                0.22929,                 1.0849,                0.99125,                 0.9918,                 0.9927,                0.83502,                  0.651,                0.29171,                 1.1703,              0.0002378,              0.0002378,              0.0002378
                     92,                0.40795,                0.20678,                 1.0483,                0.99173,                0.98326,                0.99248,                0.84554,                0.64343,                0.30398,                 1.1715,               0.000218,               0.000218,               0.000218
                     93,                0.40222,                0.20474,                 1.0418,                0.98257,                0.98361,                0.99368,                0.84847,                0.64819,                 0.3103,                 1.1647,              0.0001982,              0.0001982,              0.0001982
                     94,                0.39245,                0.20349,                 1.0365,                0.98864,                0.97541,                0.99239,                0.84436,                0.64374,                0.32165,                 1.1768,              0.0001784,              0.0001784,              0.0001784
                     95,                0.39451,                0.20264,                 1.0469,                0.98724,                0.97541,                0.99213,                0.84517,                 0.6543,                0.32043,                 1.1856,              0.0001586,              0.0001586,              0.0001586
                     96,                0.37831,                  0.197,                 1.0196,                0.99126,                0.98361,                0.99327,                0.84519,                0.65001,                0.29729,                 1.1839,              0.0001388,              0.0001388,              0.0001388
                     97,                0.37421,                 0.1956,                 1.0127,                0.99099,                0.98361,                0.99286,                0.85101,                0.64959,                0.30269,                 1.1926,               0.000119,               0.000119,               0.000119
                     98,                0.36405,                0.19323,                 1.0135,                 0.9912,                0.98361,                0.99261,                0.84585,                0.65652,                0.29949,                 1.1963,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.36732,                0.19098,                 1.0153,                0.99106,                0.98361,                0.99303,                0.84568,                0.65452,                0.29685,                 1.1964,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.35871,                0.18945,                 1.0113,                0.99078,                0.98361,                0.99377,                0.85068,                0.65141,                0.29458,                 1.1887,               5.96e-05,               5.96e-05,               5.96e-05
